id,facilityId,catalogItemId,programId,equipmentTrackingId,yearOfInstallation,functionalStatus,utilization,voltageStabilizer,backupGenerator,voltageRegulator,manualTemperatureGauge,remoteTemperatureMonitor,lastModifierId,modifiedDate,referenceName,reasonNotWorkingOrNotInUse,decommissionDate
4b02a258-eb40-4770-beb9-11d87a1f6716,a2d3f399-6862-41ec-9a29-dd41ebd50ed9,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,3431181,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #64,DEAD,
77902d0a-cfd5-461d-83ad-ff50a39143ec,c2051128-f6bf-4d84-a33b-1b360a2d87f9,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,5419958,2017,UNSERVICEABLE,ACTIVE,NO,NOT_APPLICABLE,NO,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #65,NOT_IN_USE,2016-10-06
7eb00712-88c2-4f32-9b9f-efceb147a75b,63ab622b-9628-4084-8bc5-ced7cf03a01d,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,8728439,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #66,,
f1e2a696-6709-4738-9d4e-3e9d3fcf2547,f7453d96-601f-4e98-9081-43bd1362a828,9f160b5a-a1b3-433f-84b3-b838c52d1354,418bdc1d-c303-4bd0-b2d3-d8901150a983,1808415,2017,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NO,NOT_APPLICABLE,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #67,DEAD,
43eb71c5-85a2-4a43-a850-f36ba745d2f3,e9dbb5af-b6a2-45e8-83be-b94117fa0d71,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,9176199,2017,FUNCTIONING,ACTIVE,YES,YES,UNKNOWN,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #68,,
eae410ea-7452-45e0-9aaf-442bcd2d0611,a7ddecee-5699-450e-bd79-bd1b2d00bbfd,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,6078999,2017,AWAITING_REPAIR,ACTIVE,YES,NOT_APPLICABLE,YES,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #69,DEAD,
aeccb357-519d-42c4-bb7f-d38ca8bd52ef,c0d4d66b-d8e9-47e9-92e6-588c88c97c7c,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,9850527,2017,UNSERVICEABLE,ACTIVE,NO,YES,NOT_APPLICABLE,NO_GAUGE,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #70,NOT_IN_USE,2017-07-04
0c21db53-8a9c-4609-bda6-6b5eda372b53,0267919e-836e-492f-af36-c8c111baaeab,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,4265989,2017,FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #71,,
a87623e7-aecb-4c11-aecc-9c9551205a35,3a41fcaa-4c41-4fa4-8b6b-3b209138ff90,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,8011160,2017,AWAITING_REPAIR,ACTIVE,YES,NO,NO,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #72,SURPLUS,
e9d6eda0-9342-4708-b0f2-108f012dfb30,2a536413-1a49-4ea6-a904-a7faca769c16,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,8335672,2017,FUNCTIONING,ACTIVE,UNKNOWN,NOT_APPLICABLE,NO,NO_GAUGE,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #73,,
60fd3938-d4cb-46e3-9dc4-2351918c9d19,5f9c60d8-753a-4d34-9769-d08f6703a8ee,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,7130460,2017,AWAITING_REPAIR,ACTIVE,NO,NO,NOT_APPLICABLE,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #74,NO_FUEL,
54534fba-26b5-457d-a500-53eeff1cec82,c5c3706f-2379-4209-aa3e-efd5bba8fad3,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,9491914,2017,UNSERVICEABLE,ACTIVE,UNKNOWN,UNKNOWN,NO,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #75,NOT_IN_USE,2017-04-24
45c3be03-90e3-4f8f-bdad-1251a03598bd,796ed125-dc1a-4e40-9b50-ed46843de019,3f8b15ad-1f16-4104-9108-df9f941476ed,418bdc1d-c303-4bd0-b2d3-d8901150a983,3576017,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #76,,
6a00c679-17e1-4faf-aa50-e6f8d19430cb,52be842d-4d74-434e-b8bb-cb983462a4ee,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,7516160,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #77,DEAD,
81892ae0-bcf8-4a4f-b4bb-df01c5d861f3,8adb4ef8-b7ef-4583-91cd-f99c1e4214c7,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,1167120,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #78,,
7304f958-f199-4e74-b219-a57f0d853c2d,7174e805-4fd7-4ffb-a0d3-dc97452dbe89,a4a83bb8-8ad1-416f-a2e1-831477565820,418bdc1d-c303-4bd0-b2d3-d8901150a983,4152372,2017,AWAITING_REPAIR,ACTIVE,YES,UNKNOWN,UNKNOWN,NO_GAUGE,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #79,DEAD,
a5901fb6-7e0e-4e31-9d92-5b66122a81ef,c003b16f-a71c-45e8-84bd-e0bbbebd3aef,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,8377153,2017,UNSERVICEABLE,ACTIVE,NO,NOT_APPLICABLE,NO,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #80,NOT_IN_USE,2016-10-26
bd19b06c-514a-4c6e-a77f-9a14fb1c3c32,6c741c92-6020-47e4-bbd2-1a13d0028c6b,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,5821533,2017,FUNCTIONING,ACTIVE,NO,NO,NOT_APPLICABLE,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #81,,
830ef722-56e5-48ce-ac1e-570b12ddfb07,2a12b307-cd31-4088-8b2d-b70640eabc3a,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,4974518,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,NO,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #82,NO_FUEL,
85a022e2-dc26-4a3f-aca0-29298c569b6d,7fc9bda8-ad8a-468d-8244-38e1918527d5,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,5058621,2017,FUNCTIONING,ACTIVE,NO,NO,UNKNOWN,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #83,,
a456150f-71dc-49d7-8ab7-c018edec513b,4774fc63-a0c8-4a29-a01d-5b6b48632175,9f160b5a-a1b3-433f-84b3-b838c52d1354,418bdc1d-c303-4bd0-b2d3-d8901150a983,4018243,2017,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO_GAUGE,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #84,NEEDS_SPARE_PARTS,
49a4979e-0992-440b-a231-791f7ee1d163,a205764b-3998-4c89-afac-2bc9d737c8d3,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,8586367,2017,UNSERVICEABLE,ACTIVE,NO,YES,NOT_APPLICABLE,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #85,NOT_IN_USE,2016-11-23
f3c39faf-4c60-49df-a981-22b860017dd5,0509f332-a77e-4bfc-921b-11c46a6bbfd2,0dd5752c-7744-438a-90ae-14651b57cdc0,418bdc1d-c303-4bd0-b2d3-d8901150a983,5945804,2017,FUNCTIONING,ACTIVE,YES,NOT_APPLICABLE,UNKNOWN,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #86,,
3ecfbf14-17f5-42dd-95f6-db7becbc4595,19a94b68-e613-4996-9bea-94313e9fa34d,94c6e021-0020-4af3-b789-306f2cd1dabb,418bdc1d-c303-4bd0-b2d3-d8901150a983,4196204,2017,AWAITING_REPAIR,ACTIVE,NO,UNKNOWN,YES,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #87,DEAD,
c14c95e9-7c4b-427a-8336-0247891ee128,6115591d-6e74-4b7f-9f80-f19e42494c99,3f8b15ad-1f16-4104-9108-df9f941476ed,418bdc1d-c303-4bd0-b2d3-d8901150a983,3015758,2017,FUNCTIONING,ACTIVE,UNKNOWN,YES,NO,NO_GAUGE,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #88,,
77ec8419-71e3-483d-bb8d-0ee1730b69e9,e21e24ea-2d60-4468-b410-133c51485402,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,4841729,2017,AWAITING_REPAIR,ACTIVE,NO,YES,NOT_APPLICABLE,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #89,DEAD,
829d47b8-d1a9-4a4a-aeab-e7eef2674994,5146de1c-f089-43ff-8016-3c9e8f36e014,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,3225252,2017,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,NO,NO,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #90,NOT_IN_USE,2017-04-25
a23187e9-3666-43fa-a766-abedfee58ebc,249fbafc-e934-4068-8452-d92381299c40,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,3734513,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,YES,YES,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #91,,
0c0aa32f-6a75-4c54-86f0-5e8c6c2ab358,6c0de27e-2705-4183-96fc-0905caa34dc2,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,6119940,2017,AWAITING_REPAIR,ACTIVE,NO,UNKNOWN,NOT_APPLICABLE,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #92,NO_FUEL,
ceb0ae9b-a7f1-4074-b18c-a637d222a089,97f7c9fb-4d2f-4501-a4bf-f9c365815c20,0dd5752c-7744-438a-90ae-14651b57cdc0,418bdc1d-c303-4bd0-b2d3-d8901150a983,3958846,2017,FUNCTIONING,ACTIVE,NO,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #93,,
3f28b78b-e5bd-4233-8511-3f5403c83384,e6673cec-c79c-4111-b67c-9b31a1735e27,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,2122008,2017,AWAITING_REPAIR,ACTIVE,YES,YES,NOT_APPLICABLE,PAIRED,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #94,DEAD,
70d46379-40d1-467c-a998-2254839946cd,701ee94a-083e-46bb-83b7-d95c3a4c9884,9f160b5a-a1b3-433f-84b3-b838c52d1354,418bdc1d-c303-4bd0-b2d3-d8901150a983,6044275,2017,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #95,NOT_IN_USE,2017-04-26
eb857a13-f523-452a-a747-52fb985d8763,45870b0b-b77e-446b-beb8-a5061145444a,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,9683279,2017,FUNCTIONING,ACTIVE,NO,NOT_APPLICABLE,NO,NO_GAUGE,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #96,,
24bf0007-1cd2-43d3-874a-b12d2223085e,0fcab1ac-1ddb-408a-8413-feb5ecfc5dc0,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,2394551,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,YES,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #97,SURPLUS,
5098befe-d8a2-483c-a427-6a846732b824,b25bf57d-43ae-41be-8fa9-6335c6fbe161,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,9000901,2017,FUNCTIONING,ACTIVE,NO,UNKNOWN,YES,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #98,,
de72f4f5-4969-4546-8bce-32a81bb36357,97546f93-ac93-435f-a437-cd629deb7d6d,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,8511632,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,YES,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #99,NEEDS_SPARE_PARTS,
60545085-74f4-4c24-8283-6b8642687f3e,d473a46c-24f7-4ed0-84c9-dc8941acbf32,0dd5752c-7744-438a-90ae-14651b57cdc0,418bdc1d-c303-4bd0-b2d3-d8901150a983,5702767,2017,UNSERVICEABLE,ACTIVE,YES,NO,YES,PAIRED,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #100,NOT_IN_USE,2017-04-24
60c75bdf-77cd-4955-90b2-6fb622101cdd,65abb2fb-25ca-429b-add7-d092774e51b8,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,5583064,2017,FUNCTIONING,ACTIVE,YES,UNKNOWN,YES,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #101,,
3f18db24-8081-4950-bd9e-15ae93ab96da,5feb3242-10bb-41ea-ab94-4fb6b95185b8,a4a83bb8-8ad1-416f-a2e1-831477565820,418bdc1d-c303-4bd0-b2d3-d8901150a983,6189850,2017,AWAITING_REPAIR,ACTIVE,YES,NOT_APPLICABLE,NOT_APPLICABLE,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #102,NO_FINANCE,
76b32cfe-656e-48be-8ab0-2245324d4e66,f573c829-bf73-49e7-ac7d-c13567dcd6c2,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,4259034,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,UNKNOWN,UNKNOWN,NO_GAUGE,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #103,,
6dd40110-580f-47d1-a053-16d3ddf29a9d,88f3adf2-a59a-49f5-9d90-6ee1367262dd,3f8b15ad-1f16-4104-9108-df9f941476ed,418bdc1d-c303-4bd0-b2d3-d8901150a983,1261234,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,NO,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #104,NO_FINANCE,
4f030dbe-b12e-41a5-a833-ffe2c05cedcb,a2d3f399-6862-41ec-9a29-dd41ebd50ed9,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,7592484,2017,UNSERVICEABLE,ACTIVE,YES,YES,NOT_APPLICABLE,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #105,NOT_IN_USE,2017-04-10
d91f08d2-4213-40a2-a4d0-628c9664deab,c2051128-f6bf-4d84-a33b-1b360a2d87f9,16276e25-ad2f-4f0d-ac24-f1955f0a503e,418bdc1d-c303-4bd0-b2d3-d8901150a983,8022982,2017,FUNCTIONING,ACTIVE,YES,YES,YES,PAIRED,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #106,,
8fdc7a4e-b02f-49c2-a9b1-7810d39bc56b,63ab622b-9628-4084-8bc5-ced7cf03a01d,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,8470131,2017,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,NO,NO,PAIRED,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #107,NEEDS_SPARE_PARTS,
8edeaa92-dbeb-45a8-804d-b84f1b2d0f81,f7453d96-601f-4e98-9081-43bd1362a828,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,7554698,2017,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,NOT_APPLICABLE,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #108,,
de647543-fd11-4b39-806d-5cff59bdd3b0,e9dbb5af-b6a2-45e8-83be-b94117fa0d71,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,1268287,2017,AWAITING_REPAIR,ACTIVE,YES,NOT_APPLICABLE,YES,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #109,NEEDS_SPARE_PARTS,
958ced57-8496-4292-b6f1-7c00a852ad26,a7ddecee-5699-450e-bd79-bd1b2d00bbfd,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,5107634,2017,UNSERVICEABLE,ACTIVE,NO,NO,NO,PAIRED,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #110,NOT_IN_USE,2017-02-20
bcc7ab4e-0ed1-45f5-821f-b98b5df8b4c9,c0d4d66b-d8e9-47e9-92e6-588c88c97c7c,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,1719392,2017,FUNCTIONING,ACTIVE,UNKNOWN,YES,UNKNOWN,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #111,,
161fced5-5544-4b2b-9ad1-96136ed6b8f9,0267919e-836e-492f-af36-c8c111baaeab,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,9653933,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,YES,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #112,NEEDS_SPARE_PARTS,
d76f407a-9516-4280-9f88-e9bc89a529c9,3a41fcaa-4c41-4fa4-8b6b-3b209138ff90,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,9996447,2017,FUNCTIONING,ACTIVE,YES,NO,YES,NO_GAUGE,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #113,,
e72c5149-070c-41a4-8353-87e563c60de6,2a536413-1a49-4ea6-a904-a7faca769c16,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,6940812,2017,AWAITING_REPAIR,ACTIVE,NOT_APPLICABLE,UNKNOWN,NO,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #114,NEEDS_SPARE_PARTS,
ef51f9d2-15cf-4d72-ab58-2b6e443e34dc,5f9c60d8-753a-4d34-9769-d08f6703a8ee,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,2903651,2017,UNSERVICEABLE,ACTIVE,UNKNOWN,UNKNOWN,NO,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #115,NOT_IN_USE,2017-07-02
79d25134-ffb5-4a9b-be8f-ebe54e970c6b,c5c3706f-2379-4209-aa3e-efd5bba8fad3,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,8640859,2017,FUNCTIONING,ACTIVE,YES,UNKNOWN,UNKNOWN,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #116,,
5befd84c-4626-4462-a8ac-f1cddaf6dbff,796ed125-dc1a-4e40-9b50-ed46843de019,9f160b5a-a1b3-433f-84b3-b838c52d1354,418bdc1d-c303-4bd0-b2d3-d8901150a983,8373984,2017,AWAITING_REPAIR,ACTIVE,UNKNOWN,NO,UNKNOWN,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #117,SURPLUS,
695d748c-27b2-4cd0-9852-6d47a2cc0a60,52be842d-4d74-434e-b8bb-cb983462a4ee,df135ec9-8dda-4f6b-aac0-4ae69c684990,418bdc1d-c303-4bd0-b2d3-d8901150a983,1993997,2017,FUNCTIONING,ACTIVE,UNKNOWN,UNKNOWN,UNKNOWN,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #118,,
4303a99c-2a2d-4085-b061-b6806f8b3c44,8adb4ef8-b7ef-4583-91cd-f99c1e4214c7,a4a83bb8-8ad1-416f-a2e1-831477565820,418bdc1d-c303-4bd0-b2d3-d8901150a983,6531179,2017,AWAITING_REPAIR,ACTIVE,NO,NO,UNKNOWN,NO_GAUGE,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #119,DEAD,
9e73b29a-74ac-44ea-b856-84df3da50580,7174e805-4fd7-4ffb-a0d3-dc97452dbe89,94c6e021-0020-4af3-b789-306f2cd1dabb,418bdc1d-c303-4bd0-b2d3-d8901150a983,7052753,2017,UNSERVICEABLE,ACTIVE,NOT_APPLICABLE,UNKNOWN,NOT_APPLICABLE,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #120,NOT_IN_USE,2017-09-06
97aee600-e2b0-404d-b414-049501569d51,c003b16f-a71c-45e8-84bd-e0bbbebd3aef,199257cd-1326-4530-b450-18fbea3bde4c,418bdc1d-c303-4bd0-b2d3-d8901150a983,9518906,2017,FUNCTIONING,ACTIVE,UNKNOWN,YES,UNKNOWN,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #121,,
a7e8b6e1-0a73-4a47-9db8-f9f3fd658009,6c741c92-6020-47e4-bbd2-1a13d0028c6b,0dd5752c-7744-438a-90ae-14651b57cdc0,418bdc1d-c303-4bd0-b2d3-d8901150a983,6776778,2017,AWAITING_REPAIR,ACTIVE,YES,UNKNOWN,YES,PAIRED,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #122,SURPLUS,
a754d784-6845-4bc1-8aac-498a1c622242,2a12b307-cd31-4088-8b2d-b70640eabc3a,c4909f4f-c84a-45e4-a9e0-dc4fcdea4ce5,418bdc1d-c303-4bd0-b2d3-d8901150a983,4243855,2017,FUNCTIONING,ACTIVE,UNKNOWN,NOT_APPLICABLE,UNKNOWN,BUILD_IN,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #123,,
5ae6557e-fe19-42fa-ada0-46ce4acb56d8,7fc9bda8-ad8a-468d-8244-38e1918527d5,b7f6e748-fb84-4cfb-96de-651375d54f0e,418bdc1d-c303-4bd0-b2d3-d8901150a983,5476222,2017,AWAITING_REPAIR,ACTIVE,YES,NO,UNKNOWN,NO_GAUGE,PAIRED,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #124,DEAD,
eb59ea9c-8d94-4dab-93bd-7cf0979896c6,4774fc63-a0c8-4a29-a01d-5b6b48632175,d9859ac7-22a9-43c5-9a6e-4e104a64fea3,418bdc1d-c303-4bd0-b2d3-d8901150a983,6276972,2017,UNSERVICEABLE,ACTIVE,YES,YES,NOT_APPLICABLE,BUILD_IN,NO_RTM,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #125,NOT_IN_USE,2017-01-29
4839a6d5-e00b-4ecb-8595-22187563f708,a205764b-3998-4c89-afac-2bc9d737c8d3,f62ee40b-788f-475d-9c83-1827653976cc,418bdc1d-c303-4bd0-b2d3-d8901150a983,7916446,2017,FUNCTIONING,ACTIVE,NOT_APPLICABLE,NO,NOT_APPLICABLE,NO_GAUGE,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #126,,
f8c8d903-6bfa-4be1-b16a-40e30e326513,0509f332-a77e-4bfc-921b-11c46a6bbfd2,a4a83bb8-8ad1-416f-a2e1-831477565820,418bdc1d-c303-4bd0-b2d3-d8901150a983,2453639,2017,AWAITING_REPAIR,ACTIVE,NO,UNKNOWN,YES,BUILD_IN,BUILD_IN,1e3b03a5-1d48-4de1-bb4a-389beece2277,2017-10-01,Fridge #127,NO_FINANCE,
