id,fromPqsCatalog,equipmentCode,type,model,manufacturer,energySource,dateOfPrequal,storageTemperature,maxOperatingTemp,minOperatingTemp,energyConsumption,holdoverTime,grossVolume,netVolume,visibleInCatalog,archived
ba7d6481-cdf8-454b-a05e-2dca6c557832,true,0904-6128,interdum mauris ullamcorper,MLA-73-jpr,"Dietrich, Ernser and Emmerich",SOLAR,1976,MINUS17,25,6,4.04kW/day,89,51,58,false,false
15c46b7a-1fc0-4abf-a10f-8460cdf0e1ad,true,60505-0147,platea dictumst,GS-6610-x,"Turcotte, Farrell and Rice",ELECTRIC,1993,MINUS17,-37,-17,4.66kW/day,33,91,37,true,true
3143f747-3141-407a-9121-0b17fe66efa5,false,24909-112,nulla suscipit,PRUT-80-ncxb,Cormier-O'Reilly,NOT_APPLICABLE,1956,MINUS13,-34,-18,1.84kW/day,10,21,21,false,false
bfeb9aec-f0b3-45bb-9c29-759b467af48e,false,10237-826,ultrices,EQ-74-,Spencer and Sons,NOT_APPLICABLE,2003,MINUS18,13,-42,5.38kW/day,29,27,31,true,true
e4201c16-024f-4390-af3e-e31aeed468fd,true,36800-843,magnis dis,DGXZB-357-uk,"Abbott, Kihn and Nikolaus",ELECTRIC,1989,MINUS10,5,-50,0.69kW/day,48,36,28,false,false
3faf505d-e6e8-40c3-9fd4-172359263f2b,false,60371-344,suspendisse accumsan tortor,ZCL-14-ba,Luettgen-Bernhard,ELECTRIC,2012,MINUS17,27,-32,6.00kW/day,2,99,88,true,true
71775fee-1336-4e6a-9e8d-0381d6e4eacc,false,53808-0998,ligula nec,TU-513-umead,Wolff-Bogan,NOT_APPLICABLE,2006,MINUS3,14,-48,4.50kW/day,1,98,96,false,false
d151384e-31a3-45be-b5e9-691e77ff1c98,false,65601-740,nibh,KZJH-84-raeud,Herman-Bechtelar,ELECTRIC,1997,MINUS10,-49,-35,6.83kW/day,28,100,76,true,true
5e236957-2d7e-40c8-af76-075b48c2749d,false,67996-938,neque duis bibendum,KJ-05079-gpcl,Paucek LLC,GASOLINE,2005,MINUS1,22,4,9.61kW/day,88,66,82,false,false
0ff2a727-ee90-4ffa-b82a-89bad2d57a92,false,50458-601,morbi odio odio,ON-0671-g,Dach LLC,ELECTRIC,1979,MINUS6,42,-47,1.88kW/day,12,2,38,false,true
4d73675f-0c39-44a9-888c-aeef37b4729e,false,0113-0377,varius nulla facilisi,CJZKN-7494-,"Hauck, Muller and Runolfsdottir",GASOLINE,1983,MINUS4,23,-45,4.55kW/day,6,61,61,true,false
11d2fb69-705c-4571-8020-748ff3578037,false,55154-2082,risus,RXKC-8-rp,Fahey Group,ELECTRIC,1991,MINUS1,48,-48,2.50kW/day,28,37,28,true,true
793990cb-a8c2-43ae-82f4-416aa2e4c9d9,true,42716-001,elementum,AR-60447-,Turcotte Group,SOLAR,1992,MINUS2,-18,-24,6.61kW/day,48,15,51,true,false
8f98c6b9-8064-4dac-bc04-6055c2f6e820,false,59746-244,neque duis,UABVC-16-riv,Barrows Group,NOT_APPLICABLE,1981,MINUS5,28,-5,5.49kW/day,26,83,22,false,true
48cb9a17-e47c-4010-b526-5c44e75144b2,false,0268-6790,congue,EJXHU-55904-ukgz,Haley-Breitenberg,GASOLINE,1966,MINUS5,-50,10,8.85kW/day,7,37,36,true,false
e327c870-d8ac-4a11-9e65-88a6edc43e00,false,48951-9999,feugiat,YIWS-80923-tewvd,"Steuber, Schoen and Green",ELECTRIC,1968,MINUS9,-33,-31,4.86kW/day,99,89,5,true,true
bbe24a47-3062-4b30-aa33-4943843dde1a,false,60840-0300,massa id,TID-732-,Herzog Inc,NOT_APPLICABLE,1979,MINUS20,28,17,6.10kW/day,65,8,48,true,false
e3bddd89-c243-4079-8948-ed22b8ec4ecd,true,10544-525,justo aliquam,JZQ-6238-fbt,"Rath, Blanda and Treutel",GASOLINE,1972,MINUS9,-20,-14,4.64kW/day,50,23,43,true,true
e1d83c98-627d-456f-84fe-8be6409165a3,false,36987-3187,eu tincidunt,BSMVA-30-gijek,Bauch-O'Reilly,NOT_APPLICABLE,2016,MINUS16,20,40,7.38kW/day,48,49,88,false,false
c14b176f-af78-4cf3-b87b-5023c293343a,true,59762-2001,ipsum dolor,XAKF-7965-lkxp,Thiel-Hartmann,NOT_APPLICABLE,1984,MINUS12,2,-49,1.70kW/day,80,10,64,true,true
d87eddc3-4e1f-489d-bad3-3269f646ae67,false,49349-549,lobortis convallis,QVRWX-96-ms,Kling Inc,NOT_APPLICABLE,1975,MINUS6,21,-2,7.63kW/day,61,80,75,true,false
3f591032-68a6-4655-b3d7-142f5bba9cb4,true,42361-039,id nulla ultrices,WFLTR-7707-at,"Kessler, McDermott and Kemmer",SOLAR,1961,MINUS2,-6,-44,8.85kW/day,14,33,16,false,true
a4426c8d-d788-4528-973c-a315f2cf5062,true,0046-1103,lectus in quam,JIQ-7297-zb,Howe and Sons,GASOLINE,1985,MINUS6,14,-21,6.87kW/day,98,86,33,false,false
b67cc30d-c694-40b2-bddd-608b872548f9,false,44911-0021,in,OB-929-h,Prohaska LLC,NOT_APPLICABLE,2003,MINUS20,-43,-21,4.52kW/day,69,13,58,false,true
660bc2b6-cea1-4ef4-b4d2-71ae1be00bca,true,53808-0728,rutrum nulla tellus,TSN-2768-rju,Hansen-Kertzmann,ELECTRIC,1987,MINUS11,13,19,1.33kW/day,49,28,52,false,false
759946e0-67a7-49a7-9c08-de177aece06e,true,43269-800,convallis eget,KTWX-20-xk,Herman-Douglas,NOT_APPLICABLE,1995,MINUS11,47,-12,7.45kW/day,13,10,16,false,true
bebad849-b74e-4f66-8888-7c2f41b8e8d1,false,52959-629,ante,SBN-40-mci,Ryan-Harber,GASOLINE,2004,MINUS4,-10,5,4.90kW/day,61,95,67,false,false
4e70c023-5ab1-42c1-b778-f7988db11b88,false,41250-081,amet nunc,HXGF-6-,Schaefer Inc,NOT_APPLICABLE,1990,MINUS7,-18,48,5.72kW/day,5,86,39,true,true
806c7b6b-b17a-4367-a2c8-7472f0ebdcd8,false,0273-0370,porttitor id consequat,MZRUF-45-lsa,"Sauer, Legros and Hoeger",NOT_APPLICABLE,1952,MINUS17,17,2,2.30kW/day,5,48,34,false,false
f41cd6e9-6b3e-4d88-99e8-133e293a9c46,false,0280-0730,justo,JUN-4212-ov,Kemmer-Wolff,SOLAR,1962,MINUS7,-26,50,4.44kW/day,70,6,88,false,true
0ba97e6f-47c4-4393-a124-f300d2393f65,false,21695-177,curae donec pharetra,WN-01-hobku,"Reichel, Grady and Krajcik",NOT_APPLICABLE,1988,MINUS12,-31,-14,9.90kW/day,10,69,34,true,false
bffed804-9752-4ac7-9b53-a141f8feed49,false,50320-111,odio in,TVR-30-xnid,Runte-Dickens,GASOLINE,2004,MINUS3,1,-38,5.62kW/day,4,67,64,true,true
bf653895-b070-4fca-ab23-cd960b19a230,true,16590-905,lorem,JWXT-92411-xwl,Mraz Inc,ELECTRIC,1980,MINUS18,-37,-19,5.04kW/day,44,10,47,true,false
1b307187-895f-4668-b7c2-55ecd5d62925,true,51467-006,amet justo morbi,HBYG-03086-udp,"Mante, Powlowski and Smitham",ELECTRIC,1963,MINUS2,-23,-30,7.88kW/day,30,20,85,true,true
ed192c20-b18c-442a-a323-ce262e703151,false,24909-303,donec,RK-42475-x,"Wolff, Littel and Green",NOT_APPLICABLE,2004,MINUS19,-29,-14,8.81kW/day,84,96,97,false,false
d319126c-fb45-41b0-a7e2-771e894f0c6b,true,55346-0942,eleifend,TOLZ-72556-,Hartmann-Swaniawski,SOLAR,1962,MINUS9,-36,17,1.95kW/day,4,32,10,true,true
21c36f19-0e4a-4722-9f72-55e39622f14f,true,53441-275,accumsan,EWV-01797-xw,"Kuhic, Berge and Ratke",GASOLINE,1960,MINUS12,42,-12,0.52kW/day,90,100,25,true,false
fdabf0fa-ea60-49e9-87b6-92dd012d3b83,true,0517-2310,metus sapien ut,RKV-3628-,Schamberger-Hagenes,GASOLINE,1963,MINUS14,-46,-15,8.86kW/day,1,43,100,false,true
255e706e-676e-4112-8c5e-ec86b5de93be,true,0363-1678,maecenas ut massa,YI-029-o,VonRueden-Ledner,ELECTRIC,1985,MINUS5,-25,-1,7.02kW/day,27,30,46,false,false
cad983a6-2f50-42a3-b397-1f9a91856474,false,55154-5509,morbi non,UIW-1838-dkua,Dickinson-Bednar,NOT_APPLICABLE,1963,MINUS4,44,-1,5.18kW/day,57,36,99,false,true
90385ca0-6442-4058-bad7-f79044632640,true,64117-244,lectus pellentesque at,TV-33-,"Gleason, Kuhic and Hirthe",SOLAR,1983,MINUS13,-20,7,8.72kW/day,16,67,69,false,false
d7cd6122-24ef-4306-9109-041cf950c9e8,true,49999-938,tincidunt,AY-17-,Barrows and Sons,SOLAR,1955,MINUS5,-39,14,6.64kW/day,67,31,4,false,true
01b797b6-1247-4769-85d8-d3558808221e,false,61016-0007,dapibus,LF-286-bvna,"Ebert, Heidenreich and Runolfsdottir",SOLAR,1974,MINUS3,9,-7,6.73kW/day,53,77,92,false,false
4018b342-99a9-4c91-8094-8fd94cb1d14a,false,17575-190,justo sollicitudin ut,DA-2-ev,"Borer, Swift and Effertz",SOLAR,1959,MINUS13,36,36,8.47kW/day,87,62,26,false,true
bb80205d-9569-43ea-b0b3-b42e1887b4f2,true,68180-401,quis tortor id,ATOS-092-,"Cummings, Moen and Ortiz",SOLAR,1967,MINUS19,-24,-5,2.46kW/day,80,70,69,true,false
e2ac693e-e797-4faf-92a2-36ca233ea5d9,false,11559-011,non sodales,BI-852-kg,Considine and Sons,ELECTRIC,1950,MINUS19,17,-50,1.10kW/day,57,81,0,true,true
ac76166c-256c-4474-bea8-cbcf247a76a7,false,64735-041,pede,ZN-9-zow,"Jerde, Mueller and Murray",GASOLINE,1953,MINUS7,-20,-10,4.44kW/day,81,98,61,true,false
55427271-6f31-4dca-8e51-694bfd1e10e9,true,0187-3100,at nunc,XWRDQ-30259-v,Terry-Emard,ELECTRIC,1976,MINUS9,-50,25,4.91kW/day,18,18,71,true,true
3eaa02dd-a641-4a3a-b4e0-91174b4651a2,true,0186-0743,habitasse,NVWBM-96813-,"Yundt, Hintz and Cassin",SOLAR,1962,MINUS10,47,-43,0.96kW/day,64,18,89,true,false
beb1e2a3-97cc-436d-b5ad-1354d8805ab3,false,63629-4975,pellentesque ultrices,HVRP-38-satl,Skiles-Homenick,SOLAR,2007,MINUS8,-20,-44,9.48kW/day,91,87,41,false,true
87344cb7-b0b9-45eb-8585-6c930bcf502c,false,76439-321,augue vestibulum ante,SNJ-3237-l,"Dach, Schultz and Crona",NOT_APPLICABLE,1966,MINUS8,-30,-32,3.30kW/day,67,82,97,true,false
e65f4145-aa24-4210-9ace-7a29c1b14d4b,false,46672-645,vulputate vitae nisl,SHRN-5-,Morar-Wehner,ELECTRIC,1988,MINUS19,28,-28,8.42kW/day,74,97,34,false,true
3a61ffca-29b0-4619-b81d-0941e68d744c,true,67345-0784,sapien dignissim vestibulum,LZSH-0479-p,"McDermott, Marvin and Schultz",SOLAR,1999,MINUS19,18,-8,9.83kW/day,57,86,95,true,false
9df6bcf7-fd08-4f3e-a6d8-fd8984567078,true,55045-1715,ut ultrices,JPYC-78-cmhr,Nolan Group,NOT_APPLICABLE,2009,MINUS17,43,-3,9.94kW/day,81,11,94,true,true
622fa5a0-2619-4abb-816b-b85fc31408c6,true,0113-0703,in faucibus orci,SDY-83-epu,Renner-Pacocha,GASOLINE,1977,MINUS3,-41,-34,6.95kW/day,29,44,68,true,false
c7c5f70d-89e4-4f9c-9973-4c20cdda1ead,false,61504-033,varius,HOX-42-djvq,"Schmeler, Weissnat and Block",ELECTRIC,1967,MINUS12,42,-47,7.68kW/day,60,76,26,false,true
fd913428-d3fa-4d0d-84ea-f756be4b650f,true,0781-5050,nisl ut volutpat,KHTD-788-axvo,Waelchi-Boyer,NOT_APPLICABLE,1953,MINUS5,15,27,8.91kW/day,41,90,42,true,false
920a8112-1735-407e-8619-87338dd88909,false,51220-5001,primis,EFP-1005-ztjcb,Swaniawski-West,SOLAR,1950,MINUS13,14,-50,9.19kW/day,35,55,85,true,true
ac3ee9b4-946f-4092-878d-cf8dfefb272c,false,50499-200,curabitur at,DE-85-,Weimann and Sons,GASOLINE,2017,MINUS17,-9,32,7.21kW/day,72,26,25,false,false
20b473eb-e283-4d21-9acd-193470aa4f42,true,59430-101,id lobortis convallis,ZTHLM-86-,Deckow and Sons,GASOLINE,2009,MINUS20,21,-2,6.56kW/day,9,28,51,true,true
f857f4f7-8434-4525-a91f-ca542764a114,true,53808-0244,in faucibus orci,ILQUO-9083-cjb,"Willms, Satterfield and Runte",SOLAR,1974,MINUS6,29,7,2.68kW/day,91,97,47,true,false
d81599d4-f73e-43c9-9f64-3518ace0a244,false,47242-0061,vestibulum,PAE-040-trzcg,Paucek LLC,SOLAR,1966,MINUS18,27,36,0.58kW/day,68,62,79,false,true
4f506c85-63f1-47d9-8ccf-0bf8d12663b3,false,68428-080,scelerisque quam turpis,GXWEN-02-ckt,Jenkins-Fisher,GASOLINE,1954,MINUS15,-46,-16,3.95kW/day,18,40,86,false,false
792cde3f-75f7-47b4-97e8-940179af550c,false,50382-002,duis consequat,SGTLR-9-cxyob,"DuBuque, Kuphal and Hegmann",SOLAR,1988,MINUS15,-48,6,2.53kW/day,86,4,80,true,true
c74bff7f-9752-4242-a2cc-e3b4766a5280,false,24236-584,lacinia nisi venenatis,IVR-9-skcir,Koepp-Wolf,ELECTRIC,1957,MINUS2,-40,17,8.89kW/day,57,30,94,true,false
49a6df36-05f9-41b1-9a1b-d1e1921ee118,true,52125-378,quis,GTY-987-h,Simonis-MacGyver,GASOLINE,1987,MINUS14,-30,17,4.02kW/day,66,13,41,true,true
d9fd442f-3bc0-4aef-82ce-9a0cab521179,false,76436-128,congue diam id,LS-65-e,Harvey LLC,GASOLINE,1958,MINUS13,14,-2,8.30kW/day,76,27,87,false,false
ea66f860-7c29-408d-a790-7438fb0260f1,false,69020-202,leo odio,NZYGV-1-yti,Fisher-O'Kon,NOT_APPLICABLE,1995,MINUS1,-3,-26,3.57kW/day,93,98,60,true,true
8c734052-8ef3-4105-be24-e7903699e746,true,59779-098,id nulla ultrices,WJ-8-rt,"Yost, Barton and Powlowski",GASOLINE,1958,MINUS3,-7,-15,1.14kW/day,9,99,60,true,false
d72e4750-3b40-4f81-bbe3-bb703ff0e93c,false,55154-2450,nullam varius nulla,CASUH-58-,"Breitenberg, Olson and Boyer",ELECTRIC,1953,MINUS8,24,36,5.80kW/day,46,80,30,false,true
161cda1a-08d7-4c15-bf6f-20904c1234ed,false,0555-0607,nulla,YKUF-140-bnehu,Mertz Group,GASOLINE,1962,MINUS16,-33,-3,4.89kW/day,99,47,78,false,false
eee62de2-08b4-411c-ab8e-a7ca7a7cb697,true,76102-100,porttitor,RBJC-1604-,Rolfson-Strosin,GASOLINE,2008,MINUS9,-18,15,0.73kW/day,68,94,72,true,true
7f8475fd-c505-4160-ac92-c58f2c075356,false,55154-4376,sed,KF-2312-,Terry and Sons,SOLAR,1961,MINUS20,2,-50,4.78kW/day,34,13,12,true,false
070d1c5a-60e0-46df-b7bb-bd8c7f4cc46e,true,67425-007,consequat metus sapien,NI-7893-bofm,"Heaney, McGlynn and Marvin",SOLAR,2002,MINUS19,-31,-20,9.56kW/day,43,35,91,true,true
c892b893-cc3c-4fbd-aea8-c7e2c82f2350,false,49349-644,ligula,MCIB-57-ktx,"Doyle, Hilpert and Runte",GASOLINE,1989,MINUS15,-27,26,2.69kW/day,71,46,43,false,false
24885c1b-5fa0-41cb-aecb-73795e94d089,false,63941-159,ante vivamus,UZG-45049-ca,Bahringer-Kirlin,ELECTRIC,1996,MINUS17,26,-10,8.64kW/day,40,60,100,true,true
b835aa64-c497-4ede-bedc-6cb2937e77eb,false,0187-2221,leo,VXSKI-97339-avfd,Metz-Lubowitz,NOT_APPLICABLE,2010,MINUS2,36,20,2.41kW/day,83,87,46,true,false
fafa8fef-ec51-499e-9dff-e0dad9d1f8f5,true,61957-1026,nulla,EXOF-13-sgue,Johns LLC,SOLAR,1977,MINUS5,-48,23,9.58kW/day,47,99,61,true,true
ebe4ed77-375e-4e15-895e-24d06ad6ef3a,true,0603-5915,magna vestibulum aliquet,HZN-127-,"Spinka, Fahey and Considine",GASOLINE,1988,MINUS6,26,38,9.58kW/day,4,42,52,true,false
02ef057c-371b-4325-96ef-6b025cb8a961,true,65862-455,suspendisse potenti,PIUJ-8-yw,Breitenberg LLC,ELECTRIC,1971,MINUS9,31,50,3.48kW/day,51,80,96,false,true
5ed05ff5-9a9e-4a72-b98d-8cda097557b1,false,41250-306,primis,MDIQV-856-ksrc,Mosciski Inc,ELECTRIC,2009,MINUS16,-41,33,3.89kW/day,24,42,43,true,false
b72d697f-3ab2-43fa-860e-e36008eec4dd,true,65919-002,quam a odio,CFDZ-484-v,"Bashirian, Heidenreich and Erdman",GASOLINE,1964,MINUS5,-40,27,4.04kW/day,15,17,49,true,true
167acdc7-687c-4c4c-8b7e-6af536977202,false,0149-0470,rhoncus aliquet,ONUVL-4-exi,Bergnaum and Sons,GASOLINE,2005,MINUS8,49,24,6.79kW/day,23,13,100,false,false
1010dc90-3935-46d9-b8da-19a3d1c8065f,true,0132-8743,at feugiat,QYXGZ-2574-p,Weissnat-Turner,SOLAR,2002,MINUS14,-9,-2,1.85kW/day,71,44,91,true,true
b5cc6330-4133-4d9d-a7d7-a0b50d56bca7,false,64735-021,non,SEPI-95-m,Koch-Runolfsson,SOLAR,2016,MINUS20,-42,-29,5.88kW/day,52,35,12,true,false
547ffff4-d729-4100-918e-58ad4e86b0f3,false,10812-034,maecenas,RXNL-7-z,Mills-White,GASOLINE,2010,MINUS20,-47,-6,4.06kW/day,46,25,38,true,true
00c21d31-5881-41ea-8396-16bf39c7ec4a,false,49349-432,hac habitasse,EK-4-biuc,"Kohler, Ernser and Von",ELECTRIC,1991,MINUS8,-10,43,4.42kW/day,45,23,29,true,false
5366e653-c9e6-4f7d-9931-f1c219f4f380,true,55312-340,morbi sem,KVBF-0-atjq,Kiehn-Bailey,ELECTRIC,1997,MINUS13,20,0,0.57kW/day,9,69,87,false,true
b7e63567-0398-4c81-ac11-98b5ce517118,true,42507-801,justo eu,EOFBX-3-ygvm,Kiehn-Lehner,GASOLINE,2004,MINUS10,-3,36,7.63kW/day,47,67,97,false,false
1f3ca16f-57d3-4bbb-b9b3-0df2c2374f83,true,42507-544,donec semper,HINW-78-c,"Brakus, Moore and Dare",GASOLINE,1993,MINUS10,48,-31,4.58kW/day,90,57,41,false,true
5d3371ee-d8fc-4309-9c16-6144a7f84979,false,55154-3117,luctus rutrum nulla,YXWE-58030-,Huel LLC,NOT_APPLICABLE,2005,MINUS5,-27,-33,2.31kW/day,67,18,97,true,false
bb0bf4bd-3fe3-4e40-ba0a-d73f262f0ea1,false,57520-0214,in sagittis dui,HQZ-14861-b,"Wilderman, Erdman and Shanahan",NOT_APPLICABLE,2001,MINUS16,-26,-35,7.07kW/day,33,93,43,false,true
8202efa2-104e-468f-9441-3076c87dec93,false,55154-6272,sed,UPRAS-825-gnm,Abshire-Fisher,SOLAR,1977,MINUS8,33,-49,6.77kW/day,70,69,39,false,false
b189fb99-9425-4084-aab7-3107179e7052,true,52533-051,interdum,WQS-5178-arb,Cartwright-Wiza,SOLAR,1972,MINUS14,32,-9,7.39kW/day,47,24,95,true,true
4664fa72-9d8c-4a7b-8e33-3123cefa69ef,false,65841-621,placerat praesent,DV-06435-vuq,Schumm LLC,ELECTRIC,1950,MINUS7,-4,-18,9.52kW/day,90,97,32,true,false
d20bf8e7-ba32-4a99-9b03-60c2d3cc3874,true,60505-0027,turpis donec,RVUC-2255-,Nikolaus-O'Kon,NOT_APPLICABLE,1968,MINUS6,-14,-14,2.30kW/day,30,61,51,true,true
4b5cf95a-af0e-4b16-8e91-35cac95bc4cd,false,0409-0809,consequat varius,IOMVL-0-,"Hilpert, Hammes and Koelpin",GASOLINE,2009,MINUS19,34,50,3.41kW/day,50,48,45,false,false
79927ba1-9987-42da-8d07-dac0b4013f78,true,0904-5135,consequat,LI-786-qb,"Klein, Kiehn and Mayer",NOT_APPLICABLE,1998,MINUS18,0,-15,4.11kW/day,74,72,44,true,true
c3f8cafe-c110-44be-bbde-227ff76d6140,false,36800-648,aenean sit,DQX-675-anq,Schowalter Inc,SOLAR,1961,MINUS20,4,27,2.20kW/day,2,69,84,true,false
19d11abb-7806-41fa-a5c9-aa4bda1b5dc5,true,0132-0202,dui vel nisl,PJ-35493-gtniz,Ratke-Cruickshank,ELECTRIC,1993,MINUS18,18,3,6.99kW/day,22,79,19,false,true
f1748eff-c8a6-402d-a718-93d3f4f3901a,false,62742-4067,sit amet erat,EKMI-26907-b,Hyatt-Deckow,ELECTRIC,1958,MINUS17,-18,-30,4.37kW/day,76,25,42,true,false
31ed5f1e-84ba-4149-b284-5ba0b259a65a,true,51991-604,dapibus at diam,PY-3-we,Yost-Baumbach,NOT_APPLICABLE,1962,MINUS18,17,35,6.56kW/day,64,68,48,false,true
2758e069-e91d-4139-9aa3-5c284cb0ef5b,true,53389-540,in imperdiet,CT-5-wvg,Nolan-Lowe,ELECTRIC,1969,MINUS2,8,15,0.90kW/day,9,0,63,true,false
d30aaee8-085d-4526-af50-bde02243e915,false,68788-0076,vel pede morbi,TGVY-9-ikrvy,Doyle-Feest,NOT_APPLICABLE,1985,MINUS11,-2,21,8.96kW/day,92,50,77,true,true
a463a8fb-d419-4e54-b0e8-6fe385e0817f,true,60760-933,volutpat eleifend,QTDGA-11597-oy,Gleichner Inc,ELECTRIC,1961,MINUS2,50,-35,2.46kW/day,5,28,92,true,false
f997711f-5905-474c-ae09-66b5bf826a7b,false,63941-950,velit,KLVID-56-hjd,Schaden and Sons,SOLAR,1983,MINUS9,-6,-7,8.82kW/day,22,64,39,false,true
7c2c6961-5a27-4ca6-81f3-c6f0ccbcdb1c,false,58118-0710,enim leo,GLXDW-72-t,Bergnaum and Sons,ELECTRIC,2012,MINUS3,47,-18,3.79kW/day,53,85,89,false,false
cbfca5a2-a7b8-42ff-bc2d-dc6fddda108b,true,21130-175,fermentum donec,SZYXR-18850-rb,Harris and Sons,GASOLINE,2007,MINUS17,45,-48,5.79kW/day,9,69,45,false,true
3d0ab7d9-d54e-407f-b94a-c2696829c471,false,0409-7808,luctus,JY-9-ad,"Berge, Cremin and Kiehn",NOT_APPLICABLE,1963,MINUS9,-36,-23,1.75kW/day,90,14,60,true,false
e8ad2d8d-8480-4f79-afe1-94a7fec50f68,true,55312-016,fermentum donec,BKOYW-5388-,Wolf Inc,NOT_APPLICABLE,2003,MINUS5,-22,45,3.76kW/day,7,61,86,false,true
a768bce3-8850-411d-a6e0-d1b7ad40ca8b,false,0173-0249,amet diam in,WIH-3-w,Watsica-Leffler,SOLAR,1951,MINUS9,18,-23,6.15kW/day,2,58,32,false,false
04b44947-0caf-4140-8312-cd3ebe44d5c3,false,55154-5729,luctus et,OYAN-7-xsu,"Runolfsson, Hintz and Morissette",SOLAR,1996,MINUS8,-34,-19,1.43kW/day,86,13,18,true,true
355ea452-6f80-42b6-b8fc-18e55976082e,false,63304-697,dolor sit amet,RAIW-84678-f,Kulas-Cassin,NOT_APPLICABLE,1975,MINUS13,4,15,4.87kW/day,42,63,16,true,false
786b47dd-3b80-4594-b686-22b9e7854df7,false,0178-0345,libero rutrum ac,PJUEB-626-vw,"Prohaska, Waelchi and Doyle",GASOLINE,1995,MINUS6,-39,-24,6.04kW/day,59,99,50,true,true
cce85d2a-f045-41f7-b909-a5fecb869d32,true,48951-6053,condimentum neque sapien,GYJO-678-o,Quitzon and Sons,NOT_APPLICABLE,1954,MINUS10,-12,-44,0.87kW/day,41,61,52,true,false
dc00c43b-da7b-4ae3-9d2e-f42d2c7d6c60,false,68786-220,erat,UA-4996-sr,Deckow Group,GASOLINE,1999,MINUS18,-29,50,6.64kW/day,97,38,48,false,true
b613449e-f41b-47a0-8169-a1302110c97c,true,63548-0064,felis,TO-12-u,Purdy-Gusikowski,NOT_APPLICABLE,1968,MINUS4,20,3,7.60kW/day,2,59,5,false,false
ade48b06-31fb-41a8-9d66-f2f56b1d4f47,true,58232-0066,vitae mattis nibh,DH-83093-ahnrl,Sauer LLC,ELECTRIC,1962,MINUS13,18,-41,1.26kW/day,80,64,35,true,true
5d5f6994-5a83-4a03-bc4b-54081d17bbb9,false,53645-1270,adipiscing elit proin,LHE-1-ceftd,"Dickinson, Medhurst and Turner",GASOLINE,2011,MINUS3,-9,43,4.84kW/day,68,32,17,false,false
662247d7-2979-4afc-adc8-f99a1c1e57fe,false,13925-103,accumsan tellus,GD-38883-avity,Feest-Lynch,GASOLINE,1961,MINUS4,-34,17,2.11kW/day,14,97,75,true,true
e83ec428-eebc-45e1-a7c2-5c73db6655f7,false,36987-1494,pretium,ZXKA-8-aqdx,Grant-Dickens,NOT_APPLICABLE,1989,MINUS19,35,9,9.70kW/day,12,45,92,false,false
d63913fb-0689-42b7-bbcc-7d29a49224f9,true,57627-152,condimentum id luctus,BI-038-,"Leuschke, Schamberger and Hilll",GASOLINE,1975,MINUS7,-16,-42,4.80kW/day,52,69,31,true,true
2fe816e8-e39d-42ce-bde8-fe83da5b2c6f,true,67618-148,ut odio cras,YKZR-815-oyfv,Abshire LLC,NOT_APPLICABLE,1991,MINUS9,45,0,8.47kW/day,93,73,0,false,false
5978944f-d0df-439b-90c9-0cc9f1e7f8a7,true,43269-856,eget eros,AH-14-qowc,Wolf Inc,GASOLINE,1961,MINUS12,23,20,6.97kW/day,70,91,80,false,true
173e260e-5a2d-4e95-b7a9-3515e5c33dee,false,30142-291,vestibulum vestibulum ante,MAF-38221-ry,Larkin and Sons,GASOLINE,1967,MINUS4,-1,22,4.34kW/day,9,95,89,true,false
7ae22273-d8f5-4cbd-a302-eec5f97c5834,true,21695-890,sagittis nam congue,SLVUM-5-fcv,Hammes and Sons,GASOLINE,1957,MINUS1,-45,27,7.28kW/day,27,36,50,true,true
8a7d8755-60f5-4030-90f0-596a4f021d64,true,55316-041,integer a,OZ-28963-ope,Senger Group,ELECTRIC,1951,MINUS2,47,-23,9.41kW/day,2,53,91,false,false
211fe0b2-f829-4599-bd48-b679e827d8c3,true,53345-026,odio odio,ZKNWQ-3-cvl,McGlynn-Kovacek,ELECTRIC,1966,MINUS12,0,-7,1.43kW/day,95,26,47,false,true
74bf64fc-5fce-4dfc-a303-d2bbb3c056a8,true,43419-504,sapien varius,JXA-909-goic,Hoppe Group,SOLAR,2000,MINUS13,11,-44,7.89kW/day,83,4,70,false,false
66853616-8e20-4a9f-98f0-c52df27e88d7,true,49371-027,ultrices,DJR-12-dlv,"Green, Hegmann and Emmerich",NOT_APPLICABLE,1965,MINUS16,34,49,5.48kW/day,39,44,67,true,true
86f3de27-c394-4735-910d-cc41ace2e03a,true,58980-623,dolor morbi vel,UDB-3901-bf,"Krajcik, Schinner and Fisher",GASOLINE,1962,MINUS11,-30,26,2.47kW/day,54,93,93,true,false
6d8490fa-b591-4462-aea3-129db58b691c,false,49349-550,sit amet,QWS-8479-es,Parker-Johnson,SOLAR,2014,MINUS19,12,15,7.49kW/day,22,43,64,true,true
7674001c-5526-4b62-a91a-ea0e348d9053,true,63629-1284,lectus in est,TMVK-94358-e,Beer-Morar,GASOLINE,1961,MINUS16,-9,3,1.92kW/day,53,18,80,false,false
6e8ab7b9-40a6-40d2-b3cd-f36b733c3a15,true,17518-004,quis libero nullam,ZS-4-tu,Gleason and Sons,ELECTRIC,2007,MINUS2,-14,11,7.37kW/day,15,97,71,false,true
